teamName,userId,fantasyPosition,primaryPosition,eligiblePositions,displayName,points,week,isStarter,id,name,team
Collapsed for Cum,7.27633E+17,TE,TE,TE,YBNosehairs,3.3,1,TRUE,9482,Michael Mayer,LV
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,3.3,1,FALSE,7588,Javonte Williams,DEN
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3.3,3,FALSE,11619,Ja'Lynn Polk,NE
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,3.3,7,FALSE,11643,Jaylen Wright,MIA
Collapsed for Cum,7.27633E+17,SUPER_FLEX,RB,RB,YBNosehairs,3.3,14,TRUE,11643,Jaylen Wright,MIA
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,3.3,14,FALSE,9508,Tyjae Spears,TEN
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,3.3,6,FALSE,8119,Jahan Dotson,PHI
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,3.3,8,FALSE,8132,Tyler Allgeier,ATL
21&22,7.40031E+17,BN,TE,TE,joeklein6,3.3,1,FALSE,11597,Theo Johnson,NYG
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3.3,2,FALSE,8136,Rachaad White,TB
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3.3,9,FALSE,6130,Devin Singletary,NYG
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,3.3,2,FALSE,10213,Tre Tucker,LV
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,3.3,10,FALSE,3286,Demarcus Robinson,LAR
Let's go Mundting,9.95426E+17,RB,RB,RB,jkloth,3.3,12,TRUE,7611,Rhamondre Stevenson,NE
jake54,7.01959E+17,BN,RB,RB,jake54,3.2,3,FALSE,7567,Kenneth Gainwell,PHI
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,3.2,7,FALSE,5938,Lil'Jordan Humphrey,DEN
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,3.2,9,FALSE,11625,Adonai Mitchell,IND
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,3.2,4,FALSE,11643,Jaylen Wright,MIA
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,3.2,8,FALSE,4029,Dalvin Cook,DAL
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3.2,10,FALSE,11631,Brian Thomas,JAX
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,3.2,9,FALSE,4351,Tim Patrick,DET
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,3.2,3,FALSE,8132,Tyler Allgeier,ATL
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,3.2,13,FALSE,4219,Jeremy McNichols,WAS
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,3.2,13,FALSE,8132,Tyler Allgeier,ATL
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,3.2,13,FALSE,9754,Quentin Johnston,LAC
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,3.2,1,FALSE,9501,DeMario Douglas,NE
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3.2,2,FALSE,5284,Jeff Wilson,MIA
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,3.2,8,FALSE,9501,DeMario Douglas,NE
Calebmd,7.40349E+17,BN,QB,QB,Calebmd,3.12,5,FALSE,9228,Bryce Young,CAR
jake54,7.01959E+17,BN,RB,RB,jake54,3.1,4,FALSE,11655,Tyrone Tracy,NYG
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,3.1,3,FALSE,11627,Troy Franklin,DEN
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,3.1,9,FALSE,11834,Devaughn Vele,DEN
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,3.1,13,FALSE,11633,Jamari Thrash,CLE
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,3.1,2,FALSE,11618,Jalen McMillan,TB
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,3.1,2,FALSE,5185,Allen Lazard,NYJ
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3.1,1,FALSE,8144,Chris Olave,NO
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3.1,8,FALSE,9486,Dontayvion Wicks,GB
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,3.1,4,FALSE,8119,Jahan Dotson,PHI
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,3.1,12,FALSE,5872,Deebo Samuel,SF
21&22,7.40031E+17,BN,WR,WR,joeklein6,3.1,2,FALSE,5970,Greg Dortch,ARI
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3.1,7,FALSE,6130,Devin Singletary,NYG
Let's go Mundting,9.95426E+17,BN,TE,TE,jkloth,3.1,2,FALSE,4089,Gerald Everett,CHI
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,3.1,2,FALSE,9224,Chase Brown,CIN
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,3,5,FALSE,11627,Troy Franklin,DEN
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,3,7,FALSE,11599,Cade Stover,HOU
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,3,7,FALSE,11834,Devaughn Vele,DEN
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3,5,FALSE,8144,Chris Olave,NO
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,3,7,FALSE,10222,Jayden Reed,GB
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,3,5,FALSE,5872,Deebo Samuel,SF
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,3,11,FALSE,6945,Antonio Gibson,NE
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,3,4,FALSE,8139,Zamir White,LV
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,3,7,FALSE,2749,Raheem Mostert,MIA
Cracker Barrel,7.37732E+17,BN,QB,QB,kwu36,2.96,9,FALSE,6011,Gardner Minshew,LV
Calebmd,7.40349E+17,BN,QB,QB,Calebmd,2.96,2,FALSE,9228,Bryce Young,CAR
jake54,7.01959E+17,BN,TE,TE,jake54,2.9,2,FALSE,5857,Noah Fant,SEA
jake54,7.01959E+17,BN,WR,WR,jake54,2.9,8,FALSE,10218,Xavier Hutchinson,HOU
jake54,7.01959E+17,BN,TE,TE,jake54,2.9,14,FALSE,7553,Kyle Pitts,ATL
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,2.9,9,FALSE,11627,Troy Franklin,DEN
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,2.9,13,FALSE,9480,Brenton Strange,JAX
Payton is my B*tch,7.40343E+17,BN,WR,WR,TylerWeiner3,2.9,6,FALSE,4454,Kendrick Bourne,NE
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,2.9,5,FALSE,4033,David Njoku,CLE
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,2.9,6,FALSE,11625,Adonai Mitchell,IND
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,2.9,10,FALSE,3214,Hunter Henry,NE
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,2.9,2,FALSE,4068,Mike Williams,PIT
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,2.9,7,FALSE,11626,Xavier Legette,CAR
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.9,8,FALSE,11575,Ray Davis,BUF
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.9,14,FALSE,11589,Trey Benson,ARI
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,2.9,10,FALSE,6943,Gabe Davis,JAX
21&22,7.40031E+17,BN,WR,WR,joeklein6,2.9,1,FALSE,5086,Marquez Valdes-Scantling,NO
21&22,7.40031E+17,BN,WR,WR,joeklein6,2.9,7,FALSE,5096,Ray-Ray McCloud,ATL
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,2.9,6,FALSE,7593,Trey Sermon,IND
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,2.9,8,FALSE,5995,Justice Hill,BAL
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,2.9,14,FALSE,7496,Nick Westbrook-Ikhine,TEN
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,2.9,7,TRUE,11647,Kimani Vidal,LAC
Michael’s Junior Penix ,7.40351E+17,BN,WR,WR,MrClean6969,2.9,7,FALSE,11610,Malik Washington,MIA
Michael’s Junior Penix ,7.40351E+17,TE,TE,TE,MrClean6969,2.9,10,TRUE,8210,Chig Okonkwo,TEN
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,2.8,8,FALSE,7562,Tutu Atwell,LAR
Payton is my B*tch,7.40343E+17,WR,WR,WR,TylerWeiner3,2.8,7,TRUE,6783,Jerry Jeudy,CLE
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,2.8,14,FALSE,5185,Allen Lazard,NYJ
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.8,1,FALSE,11589,Trey Benson,ARI
Collapsed for Cum,7.27633E+17,RB,RB,RB,YBNosehairs,2.8,11,TRUE,9508,Tyjae Spears,TEN
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,2.8,13,FALSE,8180,Jalen Nailor,MIN
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.8,14,FALSE,11584,Bucky Irving,TB
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,2.8,3,FALSE,8119,Jahan Dotson,PHI
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,2.8,12,FALSE,10444,Cedric Tillman,CLE
21&22,7.40031E+17,TE,TE,TE,joeklein6,2.8,3,TRUE,11597,Theo Johnson,NYG
21&22,7.40031E+17,BN,TE,TE,joeklein6,2.8,3,FALSE,7828,Noah Gray,KC
21&22,7.40031E+17,TE,TE,TE,joeklein6,2.8,14,TRUE,11603,AJ Barner,SEA
Michael’s Junior Penix ,7.40351E+17,BN,RB,RB,MrClean6969,2.8,2,FALSE,11581,MarShawn Lloyd,GB
Michael’s Junior Penix ,7.40351E+17,BN,WR,WR,MrClean6969,2.8,3,FALSE,8121,Romeo Doubs,GB
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,2.8,2,FALSE,11586,Blake Corum,LAR
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,2.8,8,FALSE,11586,Blake Corum,LAR
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.8,12,FALSE,9492,Trey Palmer,TB
The People’s Champ,9.95164E+17,BN,QB,QB,paytonmcclowry,2.76,5,FALSE,10866,Aidan O'Connell,LV
jake54,7.01959E+17,BN,WR,WR,jake54,2.7,4,FALSE,11650,Luke McCaffrey,WAS
jake54,7.01959E+17,BN,RB,RB,jake54,2.7,10,FALSE,7588,Javonte Williams,DEN
AR-15 to my black Nabers ,9.87945E+17,RB,RB,RB,MicahJohnson14,2.7,1,TRUE,11576,Braelon Allen,NYJ
AR-15 to my black Nabers ,9.87945E+17,TE,TE,TE,MicahJohnson14,2.7,9,TRUE,11596,Ben Sinnott,WAS
Payton is my B*tch,7.40343E+17,BN,WR,WR,TylerWeiner3,2.7,7,FALSE,5937,Diontae Johnson,HOU
Payton is my B*tch,7.40343E+17,BN,RB,RB,TylerWeiner3,2.7,9,FALSE,9506,Sean Tucker,TB
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.7,2,FALSE,11589,Trey Benson,ARI
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.7,4,FALSE,11435,Emanuel Wilson,GB
Collapsed for Cum,7.27633E+17,RB,RB,RB,YBNosehairs,2.7,11,TRUE,5248,Gus Edwards,LAC
Calebmd,7.40349E+17,BN,TE,TE,Calebmd,2.7,2,FALSE,6865,Colby Parkinson,LAR
Michael’s Junior Penix ,7.40351E+17,BN,RB,RB,MrClean6969,2.7,2,FALSE,11729,Sione Vaki,DET
Michael’s Junior Penix ,7.40351E+17,BN,WR,WR,MrClean6969,2.7,11,FALSE,8121,Romeo Doubs,GB
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,2.7,6,FALSE,9508,Tyjae Spears,TEN
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,2.7,5,FALSE,9226,De'Von Achane,MIA
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.7,14,FALSE,10213,Tre Tucker,LV
jake54,7.01959E+17,BN,TE,TE,jake54,2.6,9,FALSE,7553,Kyle Pitts,ATL
jake54,7.01959E+17,BN,WR,WR,jake54,2.6,10,FALSE,10218,Xavier Hutchinson,HOU
AR-15 to my black Nabers ,9.87945E+17,TE,TE,TE,MicahJohnson14,2.6,6,TRUE,9480,Brenton Strange,JAX
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,2.6,9,FALSE,7562,Tutu Atwell,LAR
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,2.6,13,FALSE,11834,Devaughn Vele,DEN
Payton is my B*tch,7.40343E+17,BN,WR,WR,TylerWeiner3,2.6,5,FALSE,6783,Jerry Jeudy,CLE
Collapsed for Cum,7.27633E+17,BN,TE,TE,YBNosehairs,2.6,1,FALSE,10236,Dalton Kincaid,BUF
Collapsed for Cum,7.27633E+17,BN,TE,TE,YBNosehairs,2.6,2,FALSE,9482,Michael Mayer,LV
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.6,6,FALSE,11589,Trey Benson,ARI
MJCjr3,4.74749E+17,BN,RB,RB,MJCjr3,2.6,8,FALSE,4111,D'Onta Foreman,CLE
MJCjr3,4.74749E+17,BN,QB,QB,MJCjr3,2.6,12,FALSE,7591,Justin Fields,PIT
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,2.6,4,FALSE,2197,Brandin Cooks,DAL
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,2.6,10,FALSE,6945,Antonio Gibson,NE
Michael’s Junior Penix ,7.40351E+17,BN,WR,WR,MrClean6969,2.6,7,FALSE,4234,Noah Brown,WAS
The People’s Champ,9.95164E+17,BN,TE,TE,paytonmcclowry,2.6,11,FALSE,8110,Jake Ferguson,DAL
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.6,3,FALSE,4177,Mack Hollins,BUF
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.6,8,FALSE,6819,Michael Pittman,IND
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.6,13,FALSE,8126,Wan'Dale Robinson,NYG
AR-15 to my black Nabers ,9.87945E+17,RB,RB,RB,MicahJohnson14,2.5,2,TRUE,6938,Cam Akers,MIN
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,2.5,2,FALSE,5133,Tyler Conklin,NYJ
Payton is my B*tch,7.40343E+17,BN,RB,RB,TylerWeiner3,2.5,8,FALSE,9506,Sean Tucker,TB
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,2.5,4,FALSE,4981,Calvin Ridley,TEN
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.5,5,FALSE,11435,Emanuel Wilson,GB
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.5,7,FALSE,8116,Pierre Strong,CLE
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,2.5,1,FALSE,7090,Darnell Mooney,ATL
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,2.5,1,FALSE,10223,Eric Gray,NYG
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,2.5,7,FALSE,10232,Michael Wilson,ARI
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,2.5,7,FALSE,4068,Mike Williams,PIT
Calebmd,7.40349E+17,BN,TE,TE,Calebmd,2.5,12,FALSE,6865,Colby Parkinson,LAR
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,2.5,11,TRUE,9753,Zach Charbonnet,SEA
Michael’s Junior Penix ,7.40351E+17,BN,TE,TE,MrClean6969,2.5,13,FALSE,9479,Darnell Washington,PIT
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,2.5,10,FALSE,11586,Blake Corum,LAR
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.5,9,FALSE,10213,Tre Tucker,LV
jake54,7.01959E+17,BN,RB,RB,jake54,2.4,8,FALSE,11582,Carson Steele,KC
jake54,7.01959E+17,BN,TE,TE,jake54,2.4,11,FALSE,7553,Kyle Pitts,ATL
jake54,7.01959E+17,BN,RB,RB,jake54,2.4,12,FALSE,7588,Javonte Williams,DEN
Payton is my B*tch,7.40343E+17,BN,WR,WR,TylerWeiner3,2.4,7,FALSE,4454,Kendrick Bourne,NE
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,2.4,6,FALSE,9225,Tank Bigsby,JAX
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,2.4,8,FALSE,7593,Trey Sermon,IND
Michael’s Junior Penix ,7.40351E+17,BN,TE,TE,MrClean6969,2.4,6,FALSE,9479,Darnell Washington,PIT
Michael’s Junior Penix ,7.40351E+17,BN,TE,TE,MrClean6969,2.4,8,FALSE,8210,Chig Okonkwo,TEN
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.4,9,FALSE,6819,Michael Pittman,IND
jake54,7.01959E+17,BN,WR,WR,jake54,2.3,2,FALSE,9502,Tank Dell,HOU
jake54,7.01959E+17,BN,RB,RB,jake54,2.3,6,FALSE,6151,Miles Sanders,CAR
jake54,7.01959E+17,BN,RB,RB,jake54,2.3,6,FALSE,7567,Kenneth Gainwell,PHI
jake54,7.01959E+17,BN,RB,RB,jake54,2.3,12,FALSE,11582,Carson Steele,KC
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,2.3,5,FALSE,10871,Luke Schoonmaker,DAL
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,2.3,10,FALSE,5133,Tyler Conklin,NYJ
Payton is my B*tch,7.40343E+17,BN,RB,RB,TylerWeiner3,2.3,12,FALSE,8408,Jordan Mason,SF
The  Mahomophobes,9.93348E+17,RB,RB,RB,lukehamm03,2.3,13,TRUE,7594,Chuba Hubbard,CAR
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,2.3,5,FALSE,11619,Ja'Lynn Polk,NE
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.3,8,FALSE,11435,Emanuel Wilson,GB
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2.3,9,FALSE,6039,Ty Johnson,BUF
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,2.3,4,FALSE,8135,Treylon Burks,TEN
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,2.3,7,FALSE,3321,Tyreek Hill,MIA
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,2.3,7,FALSE,6943,Gabe Davis,JAX
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,2.3,4,FALSE,9754,Quentin Johnston,LAC
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,2.3,7,FALSE,6945,Antonio Gibson,NE
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,2.3,9,FALSE,7593,Trey Sermon,IND
Michael’s Junior Penix ,7.40351E+17,BN,RB,RB,MrClean6969,2.3,4,FALSE,8230,Ty Chandler,MIN
The People’s Champ,9.95164E+17,BN,WR,WR,paytonmcclowry,2.3,5,FALSE,7049,Jauan Jennings,SF
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,2.3,13,FALSE,6130,Devin Singletary,NYG
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.3,9,FALSE,8144,Chris Olave,NO
jake54,7.01959E+17,BN,RB,RB,jake54,2.2,1,FALSE,7567,Kenneth Gainwell,PHI
jake54,7.01959E+17,BN,RB,RB,jake54,2.2,9,FALSE,8254,Julius Chestnut,TEN
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,2.2,2,FALSE,11595,Jared Wiley,KC
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,2.2,1,FALSE,4144,Jonnu Smith,MIA
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,2.2,11,FALSE,5133,Tyler Conklin,NYJ
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,2.2,3,FALSE,5906,Dawson Knox,BUF
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,2.2,8,FALSE,11600,Ja'Tavion Sanders,CAR
Collapsed for Cum,7.27633E+17,BN,TE,TE,YBNosehairs,2.2,3,FALSE,9482,Michael Mayer,LV
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,2.2,9,FALSE,9225,Tank Bigsby,JAX
Cracker Barrel,7.37732E+17,BN,TE,TE,kwu36,2.2,13,FALSE,4217,George Kittle,SF
21&22,7.40031E+17,BN,WR,WR,joeklein6,2.2,1,FALSE,8117,Jalen Tolbert,DAL
21&22,7.40031E+17,RB,RB,RB,joeklein6,2.2,5,TRUE,11651,Isaac Guerendo,SF
Michael’s Junior Penix ,7.40351E+17,SUPER_FLEX,WR,WR,MrClean6969,2.2,5,TRUE,8204,Bo Melton,GB
Michael’s Junior Penix ,7.40351E+17,RB,RB,RB,MrClean6969,2.2,12,TRUE,9753,Zach Charbonnet,SEA
Michael’s Junior Penix ,7.40351E+17,BN,RB,RB,MrClean6969,2.2,13,FALSE,6938,Cam Akers,MIN
The People’s Champ,9.95164E+17,BN,RB,RB,paytonmcclowry,2.2,2,FALSE,11584,Bucky Irving,TB
Let's go Mundting,9.95426E+17,BN,RB,RB,jkloth,2.2,3,FALSE,3164,Ezekiel Elliott,DAL
The People’s Champ,9.95164E+17,BN,QB,QB,paytonmcclowry,2.16,13,FALSE,8183,Brock Purdy,SF
jake54,7.01959E+17,BN,TE,TE,jake54,2.1,2,FALSE,9481,Luke Musgrave,GB
jake54,7.01959E+17,BN,WR,WR,jake54,2.1,7,FALSE,10218,Xavier Hutchinson,HOU
AR-15 to my black Nabers ,9.87945E+17,FLEX,WR,WR,MicahJohnson14,2.1,10,TRUE,11624,Xavier Worthy,KC
AR-15 to my black Nabers ,9.87945E+17,BN,WR,WR,MicahJohnson14,2.1,11,FALSE,11633,Jamari Thrash,CLE
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,2.1,11,FALSE,9480,Brenton Strange,JAX
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,2.1,1,FALSE,5133,Tyler Conklin,NYJ
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,2.1,2,FALSE,1466,Travis Kelce,KC
Payton is my B*tch,7.40343E+17,BN,WR,WR,TylerWeiner3,2.1,7,FALSE,7526,Jaylen Waddle,MIA
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,2.1,12,FALSE,11618,Jalen McMillan,TB
Collapsed for Cum,7.27633E+17,BN,WR,WR,YBNosehairs,2.1,4,FALSE,8180,Jalen Nailor,MIN
MJCjr3,4.74749E+17,TE,TE,TE,MJCjr3,2.1,4,TRUE,4973,Hayden Hurst,LAC
MJCjr3,4.74749E+17,BN,TE,TE,MJCjr3,2.1,9,FALSE,4973,Hayden Hurst,LAC
Cracker Barrel,7.37732E+17,BN,RB,RB,kwu36,2.1,1,FALSE,8132,Tyler Allgeier,ATL
Cracker Barrel,7.37732E+17,BN,WR,WR,kwu36,2.1,9,FALSE,9493,Puka Nacua,LAR
21&22,7.40031E+17,BN,WR,WR,joeklein6,2.1,1,FALSE,11620,Rome Odunze,CHI
21&22,7.40031E+17,BN,TE,TE,joeklein6,2.1,4,FALSE,11597,Theo Johnson,NYG
21&22,7.40031E+17,BN,WR,WR,joeklein6,2.1,4,FALSE,7596,Elijah Moore,CLE
Calebmd,7.40349E+17,BN,RB,RB,Calebmd,2.1,9,FALSE,6945,Antonio Gibson,NE
Michael’s Junior Penix ,7.40351E+17,BN,WR,WR,MrClean6969,2.1,10,FALSE,11640,Jermaine Burton,CIN
Michael’s Junior Penix ,7.40351E+17,BN,RB,RB,MrClean6969,2.1,14,FALSE,7608,Khalil Herbert,CIN
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.1,7,FALSE,6149,Darius Slayton,NYG
Let's go Mundting,9.95426E+17,BN,WR,WR,jkloth,2.1,8,FALSE,8142,Alec Pierce,IND
Collapsed for Cum,7.27633E+17,BN,QB,QB,YBNosehairs,2.08,3,FALSE,11564,Drake Maye,NE
The People’s Champ,9.95164E+17,BN,QB,QB,paytonmcclowry,2.08,7,FALSE,10866,Aidan O'Connell,LV
21&22,7.40031E+17,QB,QB,QB,joeklein6,2.02,7,TRUE,829,Andy Dalton,CAR
jake54,7.01959E+17,BN,WR,WR,jake54,2,2,FALSE,9494,Marvin Mims,DEN
jake54,7.01959E+17,BN,WR,WR,jake54,2,4,FALSE,9997,Zay Flowers,BAL
jake54,7.01959E+17,BN,RB,RB,jake54,2,13,FALSE,11647,Kimani Vidal,LAC
AR-15 to my black Nabers ,9.87945E+17,BN,TE,TE,MicahJohnson14,2,3,FALSE,10871,Luke Schoonmaker,DAL
Payton is my B*tch,7.40343E+17,BN,TE,TE,TylerWeiner3,2,9,FALSE,1339,Zach Ertz,WAS
The  Mahomophobes,9.93348E+17,BN,TE,TE,lukehamm03,2,7,FALSE,5906,Dawson Knox,BUF
The  Mahomophobes,9.93348E+17,BN,WR,WR,lukehamm03,2,12,FALSE,11625,Adonai Mitchell,IND
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2,1,FALSE,4147,Samaje Perine,KC
Collapsed for Cum,7.27633E+17,BN,TE,TE,YBNosehairs,2,11,FALSE,9482,Michael Mayer,LV
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2,13,FALSE,11435,Emanuel Wilson,GB
Collapsed for Cum,7.27633E+17,BN,RB,RB,YBNosehairs,2,13,FALSE,11589,Trey Benson,ARI
Collapsed for Cum,7.27633E+17,BN,TE,TE,YBNosehairs,2,13,FALSE,9482,Michael Mayer,LV
MJCjr3,4.74749E+17,BN,TE,TE,MJCjr3,2,1,FALSE,4066,Evan Engram,JAX
MJCjr3,4.74749E+17,TE,TE,TE,MJCjr3,2,2,TRUE,4973,Hayden Hurst,LAC
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,2,4,FALSE,1352,Robert Woods,HOU
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,2,6,FALSE,8135,Treylon Burks,TEN
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,2,11,FALSE,11617,Malachi Corley,NYJ
MJCjr3,4.74749E+17,BN,WR,WR,MJCjr3,2,13,FALSE,4040,JuJu Smith-Schuster,KC
21&22,7.40031E+17,BN,WR,WR,joeklein6,2,4,FALSE,11620,Rome Odunze,CHI
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,2,10,FALSE,3200,Sterling Shepard,TB
Calebmd,7.40349E+17,BN,WR,WR,Calebmd,2,11,FALSE,5927,Terry McLaurin,WAS
